Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula
52,362.9410118582128,362.9410118582128,,0.16216062469256975,-0.00015661194331072486,381615.91597555054,36.765381573254565,-1,,,,,,,,unassigned,,,,
53,364.8808518374888,364.8808518374888,,0.14481079300136235,-0.0001453724948715975,379587.1159891616,32.831792987441645,-1,,,,,,,,unassigned,,,,
54,369.92677160125993,369.92677160125993,,0.2544221369421846,-0.0002594904142931922,374409.5159437217,57.683096393441815,-1,,,,,,,,unassigned,,,,
55,371.90122729603195,371.90122729603195,,0.23838124880761796,-0.00024842956498842257,372421.71585172176,54.046274112081576,-1,,,,,,,,unassigned,,,,
56,375.84366398511736,375.84366398511736,,0.24460647916082773,-0.0002596726101233877,368515.11591083294,55.45767080441098,-1,,,,,,,,unassigned,,,,
57,377.0055425257022,377.0055425257022,,0.1801911103244277,-0.00019439415494316146,306149.43001468916,40.853289383569724,-1,,,,,,,,unassigned,,,,
58,378.918592731736,378.918592731736,,0.25558823994809354,-0.000276644783036283,365524.7160517034,57.94747760218001,-1,,,,,,,,unassigned,,,,
59,379.1563706353864,379.1563706353864,,0.3329181532774077,-0.00035700766910119053,365295.3159991902,75.47987041312858,-1,,,,,,,,unassigned,,,,
60,384.93218269513443,384.93218269513443,,0.17276259735353905,-0.0001827636545162143,359814.31604914326,39.16908204646574,-1,,,,,,,,unassigned,,,,
61,384.93551072014003,384.93551072014003,,6.586873096047233,-0.007241455478308904,359811.1160765269,1493.389059211471,-1,,,,,,,,unassigned,,,,
62,385.3146500902712,385.3146500902712,,0.5606029792876833,-0.0006223935355570397,359457.11603343417,127.10103012793459,-1,,,,,,,,unassigned,,,,
63,385.938871260438,385.938871260438,,0.3949876215353532,-0.00044400246279577743,358875.715994513,89.55238455692086,-1,,,,,,,,unassigned,,,,
64,391.2524650400478,391.2524650400478,,0.14747495281213582,-0.00016990221203997584,354001.7159882348,33.43581663498809,-1,,,,,,,,unassigned,,,,
65,393.17202156153115,393.17202156153115,,0.221922757368139,-0.00025795603009784034,352273.5159948758,50.314771973139,-1,,,,,,,,unassigned,,,,
66,393.83161513524914,393.83161513524914,,0.5713421611771435,-0.0006576468857037692,351683.51596846554,129.5358389522045,-1,,,,,,,,unassigned,,,,
67,393.89402710294524,393.89402710294524,,0.7115802225886372,-0.0008285330514511694,351627.7159820252,161.33089307623635,-1,,,,,,,,unassigned,,,,
68,394.8909852545908,394.8909852545908,,0.19020041214908293,-0.00022601445627312485,350740.11598081386,43.12261833788883,-1,,,,,,,,unassigned,,,,
69,396.88780443272526,396.88780443272526,,0.1545915371126243,-0.00016877306019726055,436219.3949338038,35.04930287927043,-1,,,,,,,,unassigned,,,,
70,396.89132464900604,396.89132464900604,,6.147850761746958,-0.00719539163992676,348972.3159866689,1393.8530363925474,-1,,,,,,,,unassigned,,,,
71,397.8891784351202,397.8891784351202,,0.20954600594584302,-0.0002500936926243556,348097.11598631414,47.50869010498693,-1,,,,,,,,unassigned,,,,
72,397.8946746584077,397.8946746584077,,0.37548185130491535,-0.00044651818670789456,348092.31595702044,85.12999726800992,-1,,,,,,,,unassigned,,,,
73,398.8867698188864,398.8867698188864,,2.3587571276641004,-0.0028004073898385833,347226.5159029529,534.7821396323108,-1,,,,,,,,unassigned,,,,
74,399.89013639173993,399.89013639173993,,0.1522001518335314,-0.00018150417129735022,346355.3159246851,34.507123219805024,-1,,,,,,,,unassigned,,,,
75,400.8843429126171,400.8843429126171,,0.30592752131970974,-0.00036089303779593765,345496.3159477244,69.36050028422507,-1,,,,,,,,unassigned,,,,
76,401.30959600873894,401.30959600873894,,0.15658238374627304,-0.00018808589640668719,345130.3160818916,35.50067161492182,-1,,,,,,,,unassigned,,,,
77,407.8992403015968,407.8992403015968,,2.24408517453014,-0.0028038496742898876,339554.7160364908,508.78348477566357,-1,,,,,,,,unassigned,,,,
78,408.89937620490156,408.89937620490156,,0.2621551700027226,-0.0003257690513822669,338724.11602422764,59.4363451351032,-1,,,,,,,,unassigned,,,,
79,408.9025893332086,408.9025893332086,,0.14850367033188297,-0.0001866523719844594,338721.5160576305,33.66904953117543,-1,,,,,,,,unassigned,,,,
80,413.91665962871866,413.91665962871866,,0.20987736740276317,-0.00027206531757599056,334618.3159377998,47.583817038084504,-1,,,,,,,,unassigned,,,,
81,416.70464159328026,416.70464159328026,,0.2432872614954411,-0.00030852784510311613,332379.515943811,55.158575133448515,-1,,,,,,,,unassigned,,,,
82,417.30451442185387,417.30451442185387,,0.19561278061402906,-0.00025481203192291227,331901.71601695736,44.34972135507345,-1,,,,,,,,unassigned,,,,
83,419.92043473404397,419.92043473404397,,0.26425948798247667,-0.00035075689065221336,329834.11597684835,59.91344032158138,-1,,,,,,,,unassigned,,,,
84,420.8413563374807,420.8413563374807,,0.36782441627816975,-0.0004885079292419038,329112.3159693328,83.39388826396261,-1,,,,,,,,unassigned,,,,
85,421.91490224710793,421.91490224710793,,5.545122164432127,-0.007334731845049904,328274.91608023626,1257.2012017847123,-1,,,,,,,,unassigned,,,,
86,422.9150411410052,422.9150411410052,,0.5798127649646001,-0.00077890015811902,327498.51604100247,131.4563112061324,-1,,,,,,,,unassigned,,,,
87,422.91825204819935,422.91825204819935,,0.38612347373972183,-0.0005179215917300541,327496.1160175265,87.54268721734812,-1,,,,,,,,unassigned,,,,
88,423.91327444897524,423.91327444897524,,0.15587772109061046,-0.00020774509782658167,326727.31600379583,35.34090908647219,-1,,,,,,,,unassigned,,,,
89,426.87697347795375,426.87697347795375,,0.1514004562159471,-0.00020866884588319353,270382.5966849815,34.32581462791544,-1,,,,,,,,unassigned,,,,
90,428.8740319997642,428.8740319997642,,0.28847372451735026,-0.00039753174759692443,322948.1159729381,65.40334052021117,-1,,,,,,,,unassigned,,,,
91,430.8710844824867,430.8710844824867,,0.2290579899543488,-0.00031770569966509696,321451.31603252765,51.932486194105145,-1,,,,,,,,unassigned,,,,
92,431.32017742719785,431.32017742719785,,0.4160305510972537,-0.000591583854717969,267597.09665090457,94.32327968777712,-1,,,,,,,,unassigned,,,,
93,435.8941917715243,435.8941917715243,,0.18259931253209558,-0.00026846569425945766,264789.2633447761,41.399281810759234,-1,,,,,,,,unassigned,,,,
94,438.6865838038688,438.6865838038688,,0.1852025722475422,-0.0002696907163929208,315724.51593797235,41.98949806673461,-1,,,,,,,,unassigned,,,,
95,439.92549900677875,439.92549900677875,,0.25566407305925754,-0.0003708551368295657,314835.3159111562,57.96467063700654,-1,,,,,,,,unassigned,,,,
96,443.83116302054106,443.83116302054106,,0.19880339699513358,-0.0002962100363646866,312064.7160138922,45.07310429052757,-1,,,,,,,,unassigned,,,,
97,447.1438264448826,447.1438264448826,,0.28626753440547337,-0.00042377913868410017,309752.91595360514,64.90314867992892,-1,,,,,,,,unassigned,,,,
